packet_size,packet_rate,protocol,label
1651,257,3,dos
194,84,3,scan
716,8,3,normal
2057,31,3,normal
542,14,3,normal
48,96,1,scan
650,5,3,normal
1322,108,2,dos
102,70,4,icmp_flood
4085,298,1,dos
59,90,1,scan
2955,226,1,dos
129,74,1,scan
440,21,1,normal
88,80,3,scan
135,76,2,scan
75,10,4,icmp_flood
888,25,2,normal
1468,186,1,dos
116,18,4,icmp_flood
100,22,4,icmp_flood
105,37,4,icmp_flood
97,61,4,icmp_flood
105,58,4,icmp_flood
108,66,4,icmp_flood
150,96,3,scan
67,75,2,scan
2013,152,2,dos
534,47,2,normal
85,53,4,icmp_flood
110,70,2,scan
182,66,1,scan
128,84,3,scan
3132,126,3,dos
1073,29,3,normal
138,100,3,scan
95,2,3,normal
104,59,4,icmp_flood
4761,11,1,normal
96,17,1,normal
2151,176,2,dos
4547,174,3,dos
2449,121,2,dos
189,63,2,scan
108,45,4,icmp_flood
151,64,1,scan
3614,155,3,dos
79,35,4,icmp_flood
734,36,2,normal
3578,189,3,dos
4761,13,3,normal
175,99,1,scan
287,25,2,normal
103,70,4,icmp_flood
101,73,4,icmp_flood
2077,100,2,dos
87,23,4,icmp_flood
2135,276,3,dos
775,14,2,normal
4439,147,2,dos
83,77,3,scan
178,98,1,scan
76,79,4,icmp_flood
78,50,4,icmp_flood
139,78,2,scan
249,1,1,normal
78,52,4,icmp_flood
160,45,1,scan
112,66,3,scan
121,52,1,scan
62,48,2,scan
4407,206,2,dos
978,38,1,normal
629,30,2,normal
97,62,1,scan
1803,17,1,normal
75,71,2,scan
4014,283,2,dos
86,48,4,icmp_flood
196,65,2,scan
1473,268,1,dos
2826,51,2,normal
119,52,4,icmp_flood
273,20,2,normal
4167,232,1,dos
1824,245,3,dos
99,36,4,icmp_flood
108,21,1,normal
4274,198,2,dos
4836,205,3,dos
184,67,1,scan
218,11,3,normal
75,21,4,icmp_flood
1154,20,1,normal
95,15,4,icmp_flood
2842,240,2,dos
175,50,2,scan
129,79,3,scan
3615,176,3,dos
1424,1,1,normal
88,12,4,icmp_flood
45,84,3,scan
4599,278,1,dos
97,61,3,scan
2697,136,1,dos
92,29,4,icmp_flood
102,86,2,scan
194,97,1,scan
87,70,4,icmp_flood
2318,108,3,dos
79,42,4,icmp_flood
102,48,1,scan
1296,104,1,dos
93,15,4,icmp_flood
58,63,1,scan
290,25,2,normal
2235,224,2,dos
4300,10,3,normal
118,10,4,icmp_flood
87,70,4,icmp_flood
104,26,3,normal
97,99,1,scan
4057,34,2,normal
112,11,4,icmp_flood
56,73,2,scan
2596,285,3,dos
724,42,1,normal
114,12,4,icmp_flood
2937,149,2,dos
196,44,2,scan
4057,234,1,dos
95,29,4,icmp_flood
69,21,3,normal
141,80,3,scan
161,62,3,scan
4403,206,3,dos
4779,118,3,dos
77,66,4,icmp_flood
83,43,1,scan
3704,173,3,dos
112,33,4,icmp_flood
89,18,4,icmp_flood
174,80,3,scan
1044,33,3,normal
104,34,4,icmp_flood
250,15,3,normal
60,22,2,normal
2800,235,3,dos
3140,163,1,dos
764,22,1,normal
673,30,1,normal
167,19,3,normal
63,76,3,scan
1530,9,1,normal
640,9,1,normal
147,88,3,scan
49,77,3,scan
178,60,1,scan
235,14,3,normal
74,65,1,scan
173,77,2,scan
96,67,4,icmp_flood
103,50,4,icmp_flood
127,58,2,scan
156,44,2,scan
2208,259,3,dos
1029,10,3,normal
56,60,1,scan
1815,101,2,dos
48,7,3,normal
117,58,4,icmp_flood
155,50,1,scan
92,11,4,icmp_flood
109,54,4,icmp_flood
118,49,4,icmp_flood
86,44,4,icmp_flood
109,72,4,icmp_flood
4936,190,3,dos
95,50,2,scan
2142,135,2,dos
96,74,4,icmp_flood
3240,146,3,dos
285,10,2,normal
201,14,2,normal
4906,134,1,dos
2739,140,3,dos
113,57,4,icmp_flood
2343,256,2,dos
97,41,4,icmp_flood
98,76,4,icmp_flood
3995,218,1,dos
2769,27,3,normal
111,12,4,icmp_flood
73,97,1,scan
145,90,2,scan
55,67,3,scan
1917,220,3,dos
877,4,3,normal
100,49,4,icmp_flood
1085,32,2,normal
910,1,2,normal
81,65,1,scan
59,17,1,normal
181,49,2,scan
4194,166,1,dos
98,100,2,scan
98,31,4,icmp_flood
71,47,3,scan
3524,207,1,dos
109,62,4,icmp_flood
87,70,4,icmp_flood
105,35,4,icmp_flood
300,3,1,normal
102,78,4,icmp_flood
114,75,4,icmp_flood
59,53,2,scan
81,10,4,icmp_flood
669,46,2,normal
136,14,3,normal
3900,56,1,normal
1374,220,2,dos
162,97,1,scan
159,2,3,normal
106,41,3,scan
118,36,4,icmp_flood
233,25,1,normal
261,15,2,normal
4355,166,3,dos
886,31,2,normal
1910,264,2,dos
3513,210,2,dos
84,69,4,icmp_flood
175,2,2,normal
1206,7,1,normal
309,45,2,normal
118,51,4,icmp_flood
99,77,4,icmp_flood
180,81,1,scan
498,21,2,normal
99,6,2,normal
3025,49,3,normal
117,20,4,icmp_flood
2825,182,1,dos
89,19,4,icmp_flood
4855,156,3,dos
2150,123,3,dos
159,99,1,scan
119,49,1,scan
113,31,4,icmp_flood
181,61,2,scan
4164,263,1,dos
3795,54,2,normal
95,15,4,icmp_flood
1598,174,3,dos
4935,251,1,dos
2372,215,1,dos
435,36,1,normal
144,65,1,scan
3403,194,2,dos
105,77,2,scan
1912,2,2,normal
604,3,2,normal
2455,167,2,dos
141,86,3,scan
65,46,3,scan
1797,290,3,dos
3218,291,3,dos
147,16,1,normal
101,11,4,icmp_flood
3750,172,2,dos
102,60,4,icmp_flood
82,24,4,icmp_flood
4985,135,1,dos
4003,229,2,dos
86,68,2,scan
149,68,1,scan
172,42,3,scan
2125,123,2,dos
2054,251,3,dos
178,72,1,scan
67,75,1,scan
92,54,4,icmp_flood
3477,257,3,dos
250,30,1,normal
3773,179,3,dos
76,11,4,icmp_flood
179,66,2,scan
70,8,1,normal
1638,185,3,dos
196,81,2,scan
94,60,4,icmp_flood
997,20,2,normal
2271,127,1,dos
171,91,2,scan
2930,149,2,dos
161,64,1,scan
1374,217,2,dos
103,21,4,icmp_flood
3892,174,3,dos
88,37,4,icmp_flood
116,47,4,icmp_flood
4758,218,2,dos
69,53,1,scan
2335,172,2,dos
375,29,3,normal
244,12,2,normal
102,47,4,icmp_flood
200,51,3,scan
190,72,2,scan
89,49,4,icmp_flood
1820,289,3,dos
115,77,4,icmp_flood
408,28,3,normal
232,15,2,normal
52,73,2,scan
431,6,2,normal
43,49,2,scan
283,23,3,normal
92,72,4,icmp_flood
81,70,4,icmp_flood
2671,8,2,normal
114,15,4,icmp_flood
3685,250,2,dos
197,63,2,scan
91,69,4,icmp_flood
3828,201,3,dos
185,87,3,scan
2751,249,1,dos
4984,145,2,dos
1020,14,2,normal
3435,146,2,dos
3871,215,2,dos
1085,38,1,normal
87,30,4,icmp_flood
93,80,4,icmp_flood
430,32,1,normal
1416,282,2,dos
105,25,4,icmp_flood
73,78,1,scan
1622,244,1,dos
4904,256,3,dos
3428,110,3,dos
84,5,1,normal
875,31,3,normal
2586,280,1,dos
115,31,4,icmp_flood
84,88,2,scan
1432,132,2,dos
149,68,2,scan
101,71,1,scan
95,31,4,icmp_flood
150,68,3,scan
68,49,1,scan
66,55,2,scan
76,10,4,icmp_flood
828,49,3,normal
118,6,3,normal
192,94,2,scan
69,96,3,scan
4057,143,3,dos
85,98,2,scan
3899,146,3,dos
117,58,1,scan
88,24,4,icmp_flood
195,69,1,scan
1056,40,1,normal
4505,187,3,dos
197,58,1,scan
4539,200,3,dos
4579,294,3,dos
4525,29,1,normal
104,33,4,icmp_flood
485,13,3,normal
4142,159,1,dos
86,42,4,icmp_flood
756,19,3,normal
2005,210,3,dos
3805,105,1,dos
118,22,4,icmp_flood
97,20,1,normal
4854,109,2,dos
3523,274,2,dos
173,69,2,scan
95,63,4,icmp_flood
3705,131,3,dos
173,85,3,scan
93,77,1,scan
94,73,4,icmp_flood
234,22,3,normal
4352,241,2,dos
1995,255,2,dos
1331,229,2,dos
190,44,2,scan
2992,273,2,dos
1133,14,1,normal
97,59,4,icmp_flood
76,89,2,scan
205,5,1,normal
92,96,1,scan
79,23,4,icmp_flood
87,68,4,icmp_flood
716,18,1,normal
65,87,3,scan
80,43,4,icmp_flood
543,38,2,normal
55,26,1,normal
168,94,2,scan
95,19,4,icmp_flood
2826,100,2,dos
491,37,2,normal
116,36,4,icmp_flood
502,29,3,normal
99,64,4,icmp_flood
60,68,2,scan
691,38,2,normal
583,3,1,normal
3479,290,2,dos
3859,216,2,dos
101,2,3,normal
786,47,3,normal
82,52,4,icmp_flood
4816,214,2,dos
42,95,2,scan
59,40,1,scan
83,12,4,icmp_flood
112,97,3,scan
176,82,3,scan
930,15,1,normal
4293,205,1,dos
98,13,4,icmp_flood
125,16,2,normal
962,34,1,normal
1873,135,1,dos
463,2,1,normal
2009,58,3,normal
51,19,3,normal
81,28,4,icmp_flood
260,10,2,normal
819,25,2,normal
1205,49,3,normal
101,72,4,icmp_flood
131,44,2,scan
78,24,4,icmp_flood
4717,118,1,dos
4393,129,1,dos
2489,292,3,dos
62,66,1,scan
4423,102,2,dos
116,84,3,scan
1743,46,3,normal
109,28,4,icmp_flood
2388,237,2,dos
57,70,1,scan
299,11,3,normal
3921,203,2,dos
99,43,4,icmp_flood
2903,118,3,dos
277,8,1,normal
4188,122,1,dos
518,44,2,normal
911,17,1,normal
4414,55,3,normal
76,67,4,icmp_flood
205,23,2,normal
3782,184,1,dos
4575,265,1,dos
4960,250,2,dos
198,45,3,scan
81,50,3,scan
169,91,3,scan
111,25,4,icmp_flood
120,25,4,icmp_flood
93,23,4,icmp_flood
82,13,4,icmp_flood
812,8,3,normal
652,11,2,normal
266,21,2,normal
1739,196,3,dos
103,13,4,icmp_flood
123,68,2,scan
934,6,2,normal
87,76,3,scan
4865,24,2,normal
3765,209,2,dos
115,21,4,icmp_flood
82,55,4,icmp_flood
152,45,2,scan
75,74,4,icmp_flood
79,79,4,icmp_flood
169,77,3,scan
2598,137,2,dos
3523,127,1,dos
3431,215,3,dos
2123,167,2,dos
1728,35,2,normal
103,64,4,icmp_flood
162,52,2,scan
527,39,2,normal
1292,279,3,dos
2001,164,2,dos
80,77,1,scan
290,28,1,normal
120,55,4,icmp_flood
909,48,3,normal
100,6,2,normal
45,65,2,scan
115,69,4,icmp_flood
1339,265,3,dos
108,51,4,icmp_flood
1027,37,1,normal
386,48,2,normal
115,78,4,icmp_flood
100,65,4,icmp_flood
286,26,2,normal
89,66,2,scan
632,30,1,normal
3666,164,1,dos
92,24,1,normal
99,59,4,icmp_flood
79,8,2,normal
78,75,4,icmp_flood
98,87,3,scan
98,15,1,normal
115,62,4,icmp_flood
110,22,4,icmp_flood
104,66,4,icmp_flood
2579,186,3,dos
442,29,3,normal
72,47,3,scan
2912,253,2,dos
46,23,3,normal
210,2,2,normal
99,25,4,icmp_flood
134,68,3,scan
97,40,4,icmp_flood
43,75,2,scan
1251,187,2,dos
90,25,1,normal
164,98,3,scan
115,51,4,icmp_flood
75,72,4,icmp_flood
122,88,2,scan
96,47,4,icmp_flood
108,70,4,icmp_flood
433,37,2,normal
1797,167,3,dos
3668,282,1,dos
2036,26,1,normal
823,8,2,normal
131,53,3,scan
2846,271,3,dos
68,93,3,scan
105,82,2,scan
43,69,2,scan
1018,35,2,normal
4166,283,3,dos
118,75,4,icmp_flood
94,59,4,icmp_flood
1892,234,2,dos
230,16,3,normal
49,20,1,normal
151,59,1,scan
89,49,4,icmp_flood
4113,220,3,dos
96,38,4,icmp_flood
4312,159,3,dos
83,63,2,scan
95,36,4,icmp_flood
50,56,3,scan
3783,233,2,dos
1796,47,1,normal
218,20,3,normal
112,24,4,icmp_flood
104,23,4,icmp_flood
108,73,4,icmp_flood
97,15,4,icmp_flood
3703,153,3,dos
82,75,4,icmp_flood
103,24,4,icmp_flood
97,74,4,icmp_flood
940,21,3,normal
1236,177,1,dos
103,9,3,normal
104,52,4,icmp_flood
490,16,1,normal
129,74,3,scan
72,84,2,scan
68,87,3,scan
104,56,4,icmp_flood
3638,184,3,dos
126,54,3,scan
79,62,4,icmp_flood
105,35,4,icmp_flood
119,47,4,icmp_flood
2010,28,1,normal
63,63,3,scan
160,65,1,scan
83,32,4,icmp_flood
42,40,1,scan
4261,292,3,dos
104,93,1,scan
2598,169,1,dos
602,36,1,normal
187,73,3,scan
74,66,1,scan
3615,47,2,normal
1161,15,2,normal
117,24,4,icmp_flood
106,42,4,icmp_flood
97,41,4,icmp_flood
1939,206,1,dos
113,92,3,scan
2066,105,3,dos
85,30,4,icmp_flood
117,71,1,scan
79,24,4,icmp_flood
96,70,1,scan
2127,258,3,dos
136,80,2,scan
96,55,4,icmp_flood
2418,125,2,dos
189,72,2,scan
1140,33,3,normal
4378,13,3,normal
107,7,1,normal
4401,261,3,dos
3507,220,1,dos
3953,138,1,dos
106,59,3,scan
785,5,1,normal
162,4,1,normal
84,70,3,scan
44,49,2,scan
4721,22,1,normal
1020,24,1,normal
65,30,3,normal
104,70,4,icmp_flood
3171,271,3,dos
556,7,1,normal
85,43,4,icmp_flood
2995,162,2,dos
2789,284,3,dos
4239,262,1,dos
258,16,1,normal
67,58,1,scan
98,11,4,icmp_flood
114,56,4,icmp_flood
3022,197,3,dos
109,65,4,icmp_flood
102,23,4,icmp_flood
107,50,1,scan
65,100,1,scan
117,23,4,icmp_flood
111,51,4,icmp_flood
457,29,2,normal
605,25,1,normal
778,36,1,normal
70,69,2,scan
162,61,1,scan
185,78,2,scan
3343,285,3,dos
115,42,4,icmp_flood
3851,233,2,dos
104,56,4,icmp_flood
40,99,2,scan
130,81,3,scan
182,87,2,scan
92,41,4,icmp_flood
4933,12,3,normal
4043,112,2,dos
188,8,3,normal
1736,203,1,dos
139,4,1,normal
126,59,3,scan
76,64,4,icmp_flood
89,37,4,icmp_flood
145,83,1,scan
111,60,2,scan
145,49,2,scan
86,99,1,scan
173,76,2,scan
175,69,3,scan
889,16,2,normal
67,51,1,scan
1108,41,3,normal
1937,176,1,dos
75,82,3,scan
2554,215,3,dos
3302,105,3,dos
64,81,1,scan
100,26,4,icmp_flood
3804,109,3,dos
2661,220,1,dos
3234,229,1,dos
343,39,2,normal
3518,148,2,dos
1953,160,3,dos
45,65,3,scan
1498,30,2,normal
193,43,2,scan
2802,197,1,dos
262,25,2,normal
74,22,4,icmp_flood
77,86,3,scan
1313,258,3,dos
2257,208,3,dos
2120,233,1,dos
2715,206,1,dos
110,18,4,icmp_flood
194,45,3,scan
4682,141,2,dos
650,30,3,normal
104,14,4,icmp_flood
98,45,4,icmp_flood
61,68,2,scan
105,73,4,icmp_flood
186,68,2,scan
191,59,1,scan
186,79,3,scan
103,57,4,icmp_flood
115,38,4,icmp_flood
132,98,2,scan
74,37,4,icmp_flood
2515,107,1,dos
79,13,4,icmp_flood
2668,274,2,dos
77,95,1,scan
275,23,2,normal
2636,239,2,dos
459,43,1,normal
3478,241,3,dos
179,91,1,scan
115,30,4,icmp_flood
4027,102,2,dos
176,94,1,scan
194,87,2,scan
108,59,2,scan
307,33,3,normal
104,78,4,icmp_flood
1239,248,2,dos
4762,45,2,normal
98,23,4,icmp_flood
188,72,3,scan
4532,49,3,normal
77,79,4,icmp_flood
193,46,1,scan
2096,108,2,dos
88,41,4,icmp_flood
106,47,4,icmp_flood
4928,258,2,dos
2522,268,3,dos
4162,145,1,dos
192,79,2,scan
1530,42,3,normal
100,23,4,icmp_flood
2937,14,3,normal
1609,122,3,dos
152,40,1,scan
139,43,3,scan
2764,231,3,dos
2667,115,2,dos
97,34,4,icmp_flood
98,53,4,icmp_flood
59,46,3,scan
105,97,3,scan
699,25,1,normal
4498,164,3,dos
104,46,4,icmp_flood
82,76,4,icmp_flood
187,14,1,normal
187,77,1,scan
4254,22,1,normal
65,22,1,normal
117,63,4,icmp_flood
77,74,4,icmp_flood
106,20,4,icmp_flood
205,15,1,normal
81,65,4,icmp_flood
2775,178,1,dos
99,48,4,icmp_flood
166,75,1,scan
4148,273,2,dos
2712,164,2,dos
77,80,1,scan
67,76,3,scan
70,2,2,normal
90,62,4,icmp_flood
258,3,2,normal
3628,256,1,dos
133,65,3,scan
189,87,3,scan
42,40,3,scan
92,23,3,normal
234,4,2,normal
95,53,4,icmp_flood
208,29,2,normal
1676,271,3,dos
508,18,3,normal
128,51,2,scan
1866,277,2,dos
4862,217,1,dos
187,82,3,scan
308,5,2,normal
75,80,4,icmp_flood
543,27,2,normal
145,21,1,normal
95,17,4,icmp_flood
115,82,1,scan
134,61,3,scan
2411,130,1,dos
186,84,1,scan
142,79,3,scan
74,43,3,scan
3929,171,1,dos
3402,113,3,dos
1287,102,1,dos
83,34,4,icmp_flood
4358,37,2,normal
170,45,2,scan
606,43,1,normal
1526,190,3,dos
161,82,1,scan
109,61,4,icmp_flood
4559,210,1,dos
891,39,3,normal
107,74,2,scan
88,42,4,icmp_flood
119,71,1,scan
2352,293,1,dos
96,72,4,icmp_flood
96,71,4,icmp_flood
287,9,2,normal
150,75,3,scan
91,29,4,icmp_flood
87,50,1,scan
974,31,3,normal
1816,201,3,dos
181,55,3,scan
111,16,4,icmp_flood
3388,255,2,dos
89,12,4,icmp_flood
4952,153,1,dos
2692,217,1,dos
247,14,2,normal
190,48,2,scan
112,69,4,icmp_flood
4700,215,1,dos
104,41,4,icmp_flood
103,61,4,icmp_flood
1513,183,2,dos
1690,157,3,dos
2176,32,2,normal
193,58,2,scan
89,76,4,icmp_flood
1167,5,3,normal
590,33,3,normal
4737,119,1,dos
88,17,1,normal
84,15,1,normal
143,70,1,scan
3453,21,2,normal
154,24,3,normal
264,2,1,normal
77,62,4,icmp_flood
86,83,1,scan
4886,219,1,dos
97,71,4,icmp_flood
97,26,4,icmp_flood
76,53,4,icmp_flood
192,96,3,scan
152,62,3,scan
110,72,4,icmp_flood
3686,220,3,dos
87,46,4,icmp_flood
4532,184,1,dos
3210,210,3,dos
2203,275,3,dos
112,58,4,icmp_flood
120,95,1,scan
2268,177,3,dos
104,22,4,icmp_flood
2243,240,3,dos
4387,50,3,normal
182,100,2,scan
90,9,3,normal
2907,208,1,dos
134,93,2,scan
4997,239,1,dos
101,64,4,icmp_flood
107,65,4,icmp_flood
715,39,3,normal
2397,198,2,dos
107,81,3,scan
165,72,3,scan
112,50,4,icmp_flood
136,70,3,scan
77,42,4,icmp_flood
111,65,4,icmp_flood
111,51,4,icmp_flood
89,39,4,icmp_flood
3318,253,3,dos
68,75,1,scan
884,37,1,normal
99,16,4,icmp_flood
1050,28,1,normal
117,29,4,icmp_flood
84,39,4,icmp_flood
134,54,3,scan
261,27,3,normal
3652,187,3,dos
227,29,3,normal
78,47,3,scan
1104,36,2,normal
2974,53,3,normal
65,69,3,scan
98,61,1,scan
2043,276,1,dos
192,72,3,scan
151,80,3,scan
4432,130,3,dos
68,77,1,scan
3139,198,3,dos
155,60,3,scan
110,52,4,icmp_flood
2517,279,1,dos
82,98,2,scan
115,12,4,icmp_flood
4197,195,3,dos
1269,131,1,dos
193,77,2,scan
1200,50,3,normal
950,8,3,normal
92,54,4,icmp_flood
1406,33,1,normal
4325,189,1,dos
188,80,2,scan
4278,164,3,dos
118,75,4,icmp_flood
186,90,2,scan
3018,290,3,dos
191,83,2,scan
76,52,4,icmp_flood
1664,269,1,dos
74,40,2,scan
116,10,4,icmp_flood
2888,113,1,dos
127,14,3,normal
395,26,2,normal
83,39,4,icmp_flood
1467,8,1,normal
2008,125,3,dos
4856,170,2,dos
110,82,2,scan
85,32,4,icmp_flood
4502,23,1,normal
74,52,1,scan
107,43,4,icmp_flood
2054,197,1,dos
1435,50,1,normal
89,57,4,icmp_flood
148,50,1,scan
4417,131,2,dos
2459,116,2,dos
1411,42,1,normal
80,24,4,icmp_flood
3440,245,2,dos
1371,288,3,dos
1308,296,2,dos
190,96,2,scan
114,99,3,scan
84,64,4,icmp_flood
1183,38,1,normal
3324,226,1,dos
2274,286,2,dos
1660,48,1,normal
2981,287,2,dos
684,41,2,normal
220,20,3,normal
1010,27,3,normal
233,23,2,normal
3705,130,1,dos
93,79,1,scan
113,11,4,icmp_flood
111,94,2,scan
2425,11,3,normal
130,65,1,scan
79,73,2,scan
759,44,3,normal
85,37,4,icmp_flood
101,14,4,icmp_flood
2226,206,1,dos
138,96,2,scan
659,46,3,normal
4869,236,3,dos
3373,120,3,dos
48,58,3,scan
100,93,2,scan
338,4,2,normal
78,63,4,icmp_flood
108,78,4,icmp_flood
60,62,3,scan
107,98,2,scan
82,27,4,icmp_flood
113,78,4,icmp_flood
260,5,2,normal
72,82,3,scan
89,68,4,icmp_flood
3053,225,3,dos
4016,181,3,dos
4062,154,2,dos
118,21,4,icmp_flood
1932,116,2,dos
145,63,2,scan
1005,6,2,normal
4202,120,1,dos
2991,165,2,dos
142,74,2,scan
1695,106,1,dos
4868,221,3,dos
57,20,2,normal
3556,148,3,dos
3789,216,2,dos
110,59,4,icmp_flood
229,30,1,normal
190,62,1,scan
87,18,4,icmp_flood
193,19,3,normal
4813,42,2,normal
52,100,1,scan
76,39,4,icmp_flood
2862,238,1,dos
107,67,2,scan
571,14,1,normal
81,28,4,icmp_flood
3632,117,1,dos
114,25,4,icmp_flood
74,64,4,icmp_flood
76,22,4,icmp_flood
114,18,4,icmp_flood
209,26,3,normal
188,65,3,scan
73,85,2,scan
117,59,4,icmp_flood
280,13,2,normal
85,46,1,scan
2568,143,1,dos
98,61,4,icmp_flood
4436,237,2,dos
79,80,4,icmp_flood
138,54,3,scan
82,44,4,icmp_flood
156,46,2,scan
3491,55,1,normal
159,73,3,scan
111,79,4,icmp_flood
94,13,4,icmp_flood
86,45,4,icmp_flood
256,7,1,normal
86,41,4,icmp_flood
1299,113,3,dos
107,53,4,icmp_flood
131,28,2,normal
120,90,3,scan
2742,220,3,dos
299,18,2,normal
2913,205,1,dos
2001,220,1,dos
133,80,1,scan
85,43,4,icmp_flood
102,82,2,scan
1094,38,3,normal
102,69,4,icmp_flood
3778,191,1,dos
2290,161,1,dos
45,81,1,scan
1801,258,3,dos
3879,44,2,normal
4822,100,1,dos
73,58,1,scan
111,31,4,icmp_flood
173,23,2,normal
3823,21,2,normal
108,4,3,normal
114,45,4,icmp_flood
227,15,3,normal
117,31,4,icmp_flood
789,27,3,normal
100,10,2,normal
4474,179,3,dos
74,94,2,scan
64,62,3,scan
85,46,4,icmp_flood
1576,293,2,dos
176,28,3,normal
148,91,3,scan
3963,177,2,dos
94,59,4,icmp_flood
81,71,4,icmp_flood
782,49,3,normal
1944,265,3,dos
100,63,3,scan
134,92,3,scan
114,99,2,scan
139,43,1,scan
2440,208,2,dos
105,56,3,scan
100,48,4,icmp_flood
1065,26,2,normal
1885,289,2,dos
1791,118,3,dos
3961,154,3,dos
53,18,1,normal
4110,297,2,dos
4450,278,3,dos
4554,131,3,dos
101,27,4,icmp_flood
77,12,1,normal
4633,237,2,dos
1534,186,2,dos
111,13,4,icmp_flood
80,53,2,scan
139,50,3,scan
47,93,1,scan
215,6,1,normal
111,49,4,icmp_flood
819,33,3,normal
2487,125,2,dos
4116,185,3,dos
82,12,3,normal
78,42,4,icmp_flood
74,17,4,icmp_flood
3901,232,3,dos
99,22,4,icmp_flood
84,42,1,scan
82,41,3,scan
118,19,4,icmp_flood
105,67,4,icmp_flood
3617,131,1,dos
107,97,2,scan
127,82,3,scan
425,36,2,normal
1449,242,1,dos
195,68,2,scan
220,21,2,normal
2621,259,2,dos
90,95,1,scan
98,86,2,scan
111,32,4,icmp_flood
303,25,3,normal
3611,215,1,dos
919,22,3,normal
613,38,2,normal
1599,295,2,dos
1297,180,2,dos
58,42,2,scan
128,93,1,scan
169,62,1,scan
117,74,2,scan
76,30,4,icmp_flood
833,31,2,normal
134,16,2,normal
120,46,4,icmp_flood
118,23,1,normal
135,43,2,scan
1467,154,3,dos
1133,27,3,normal
103,10,4,icmp_flood
2562,272,2,dos
74,86,2,scan
2434,106,1,dos
1717,34,3,normal
633,27,1,normal
4032,225,2,dos
341,3,1,normal
129,63,2,scan
2428,204,1,dos
90,17,1,normal
114,56,4,icmp_flood
131,72,1,scan
3613,206,2,dos
2641,167,1,dos
112,43,4,icmp_flood
174,51,1,scan
48,12,3,normal
115,19,3,normal
112,17,4,icmp_flood
776,28,3,normal
85,39,4,icmp_flood
2836,193,1,dos
3828,48,2,normal
94,44,4,icmp_flood
997,50,1,normal
3896,26,2,normal
2652,163,3,dos
90,68,4,icmp_flood
273,2,2,normal
76,22,4,icmp_flood
1721,258,3,dos
145,9,3,normal
114,80,4,icmp_flood
1079,17,3,normal
79,58,4,icmp_flood
59,56,2,scan
92,67,2,scan
184,81,2,scan
98,22,4,icmp_flood
2927,114,3,dos
134,77,2,scan
107,56,4,icmp_flood
103,74,3,scan
116,10,4,icmp_flood
4743,251,3,dos
96,63,4,icmp_flood
66,72,1,scan
2395,229,1,dos
570,43,1,normal
3261,279,3,dos
2610,134,2,dos
97,55,4,icmp_flood
144,97,3,scan
4006,282,2,dos
99,28,2,normal
179,80,1,scan
476,18,2,normal
1419,293,2,dos
186,75,1,scan
117,40,4,icmp_flood
86,51,4,icmp_flood
84,59,4,icmp_flood
90,65,4,icmp_flood
4139,279,3,dos
1917,229,3,dos
168,7,3,normal
56,93,1,scan
84,80,4,icmp_flood
4262,102,1,dos
1344,244,3,dos
78,78,4,icmp_flood
3030,212,2,dos
47,67,1,scan
1609,109,3,dos
166,93,2,scan
268,29,1,normal
78,41,4,icmp_flood
98,28,2,normal
3545,239,3,dos
4486,243,1,dos
1182,10,3,normal
647,30,1,normal
4030,58,1,normal
117,40,4,icmp_flood
75,15,1,normal
112,26,4,icmp_flood
110,67,1,scan
3094,253,3,dos
113,34,4,icmp_flood
1847,143,1,dos
810,35,1,normal
118,10,4,icmp_flood
105,39,4,icmp_flood
63,56,1,scan
40,40,3,scan
1692,225,3,dos
485,40,2,normal
571,22,1,normal
99,75,4,icmp_flood
3563,300,2,dos
156,69,2,scan
111,75,4,icmp_flood
187,41,3,scan
2496,103,1,dos
2003,132,1,dos
3846,293,3,dos
97,25,2,normal
111,24,4,icmp_flood
153,67,1,scan
89,64,4,icmp_flood
179,14,2,normal
110,71,4,icmp_flood
1571,231,1,dos
3210,211,3,dos
165,78,3,scan
120,46,2,scan
71,68,3,scan
787,20,2,normal
3469,157,2,dos
93,22,4,icmp_flood
1126,35,3,normal
153,86,3,scan
3268,170,3,dos
185,15,1,normal
436,8,1,normal
80,58,1,scan
667,22,3,normal
92,13,3,normal
100,6,1,normal
112,50,4,icmp_flood
166,84,3,scan
268,28,3,normal
100,61,4,icmp_flood
72,52,3,scan
116,95,1,scan
3976,51,3,normal
217,5,2,normal
102,14,4,icmp_flood
1109,43,3,normal
110,37,4,icmp_flood
1297,212,2,dos
76,57,4,icmp_flood
89,44,4,icmp_flood
108,71,1,scan
126,99,1,scan
990,24,1,normal
100,48,1,scan
829,13,1,normal
80,52,1,scan
1046,12,3,normal
187,93,1,scan
3700,59,1,normal
2429,256,1,dos
43,45,1,scan
2712,177,2,dos
74,40,4,icmp_flood
228,16,3,normal
4058,182,3,dos
4204,215,2,dos
3024,208,1,dos
102,36,4,icmp_flood
3432,267,1,dos
78,16,4,icmp_flood
347,7,3,normal
4160,283,3,dos
4834,152,1,dos
74,33,4,icmp_flood
48,73,1,scan
81,48,4,icmp_flood
1307,172,2,dos
167,45,3,scan
1877,4,2,normal
2302,247,1,dos
100,80,4,icmp_flood
2582,17,2,normal
115,29,4,icmp_flood
105,35,4,icmp_flood
1635,255,1,dos
4462,11,3,normal
126,96,3,scan
194,78,1,scan
114,45,4,icmp_flood
3156,177,1,dos
4679,33,3,normal
123,81,2,scan
197,16,3,normal
2800,254,1,dos
