protocol_type,src_bytes,dst_bytes,failed_logins,count,label
tcp,529,541,0,14,normal
udp,48,300,0,1,normal
udp,346,559,0,29,normal
udp,278,393,0,8,normal
udp,131,72,0,177,attack
tcp,1905,565,0,78,attack
tcp,274,331,0,7,normal
tcp,74,116,0,187,attack
tcp,6833,138,0,86,attack
tcp,290,45,0,7,normal
tcp,103,48,0,2,normal
udp,2019,504,0,36,attack
udp,220,78,0,6,normal
tcp,90,131,0,194,attack
tcp,1913,788,0,39,attack
tcp,366,215,0,19,normal
udp,1561,441,0,52,attack
udp,71,115,0,117,attack
udp,136,72,0,9,normal
udp,59,85,0,159,attack
tcp,586,220,0,28,normal
udp,3422,146,0,125,attack
tcp,186,126,0,1,normal
tcp,210,245,0,7,normal
tcp,172,147,0,157,attack
tcp,123,136,0,113,attack
tcp,361,241,0,20,normal
udp,165,245,0,2,normal
tcp,463,300,0,13,normal
tcp,462,332,0,30,normal
tcp,1301,449,0,70,attack
udp,129,122,0,165,attack
tcp,598,347,0,11,normal
udp,263,391,0,4,normal
tcp,325,635,0,26,normal
tcp,573,475,0,10,normal
tcp,1371,532,0,68,attack
tcp,79,106,0,1,normal
udp,178,235,0,10,normal
tcp,2994,510,0,76,attack
udp,2458,688,0,70,attack
tcp,190,373,0,9,normal
udp,239,396,0,13,normal
udp,111,165,0,7,normal
tcp,289,117,0,7,normal
tcp,635,282,0,27,normal
tcp,277,610,0,26,normal
tcp,5176,456,0,124,attack
tcp,355,610,0,26,normal
udp,55,56,0,197,attack
udp,2396,768,0,39,attack
tcp,3543,454,0,94,attack
udp,1264,675,0,79,attack
udp,117,267,0,10,normal
tcp,6096,120,0,104,attack
tcp,142,117,0,10,normal
tcp,227,268,0,4,normal
tcp,595,596,0,27,normal
udp,6145,375,0,130,attack
udp,55,240,0,2,normal
udp,150,223,0,1,normal
tcp,260,268,0,3,normal
udp,146,151,0,121,attack
udp,247,335,0,9,normal
tcp,1702,435,0,77,attack
tcp,5165,492,0,132,attack
tcp,168,388,0,2,normal
udp,2955,583,0,53,attack
udp,225,225,0,5,normal
udp,193,226,0,5,normal
tcp,105,306,0,10,normal
tcp,186,185,0,117,attack
udp,218,631,0,27,normal
udp,432,632,0,15,normal
udp,179,112,0,151,attack
udp,4021,394,0,116,attack
udp,130,275,0,3,normal
tcp,323,592,0,22,normal
tcp,924,264,0,47,attack
udp,1953,376,0,64,attack
udp,4254,226,0,126,attack
udp,6317,405,0,96,attack
udp,691,340,0,17,normal
udp,290,436,0,22,normal
tcp,113,84,0,5,normal
udp,280,72,0,9,normal
tcp,2118,616,0,41,attack
udp,2121,265,0,77,attack
udp,7976,322,0,96,attack
udp,6138,244,0,105,attack
udp,312,628,0,19,normal
udp,52,45,0,10,normal
tcp,2009,642,0,57,attack
tcp,4025,474,0,146,attack
tcp,3020,362,0,124,attack
udp,2348,228,0,75,attack
tcp,1562,446,0,41,attack
udp,68,122,0,184,attack
udp,361,550,0,15,normal
udp,200,175,0,116,attack
udp,77,137,0,154,attack
tcp,2017,677,0,75,attack
tcp,1218,540,0,46,attack
tcp,374,658,0,22,normal
udp,1973,773,0,44,attack
udp,87,159,0,2,normal
udp,129,74,0,179,attack
udp,5931,181,0,143,attack
udp,63,198,0,105,attack
udp,481,207,0,27,normal
tcp,553,599,0,28,normal
tcp,1088,548,0,77,attack
tcp,109,365,0,6,normal
udp,2345,733,0,75,attack
udp,2262,242,0,59,attack
udp,56,171,0,175,attack
udp,2572,382,0,74,attack
udp,1388,361,0,38,attack
udp,275,322,0,4,normal
tcp,171,99,0,8,normal
tcp,117,157,0,5,normal
tcp,426,501,0,17,normal
udp,247,62,0,6,normal
tcp,254,128,0,3,normal
udp,1460,438,0,48,attack
udp,7632,412,0,141,attack
udp,128,178,0,128,attack
tcp,105,53,0,102,attack
udp,284,491,0,14,normal
udp,3342,380,0,150,attack
udp,7803,347,0,145,attack
tcp,277,152,0,10,normal
udp,231,696,0,10,normal
tcp,1916,743,0,73,attack
udp,3417,342,0,92,attack
tcp,77,135,0,127,attack
tcp,6530,382,0,127,attack
udp,126,102,0,154,attack
tcp,1060,458,0,51,attack
udp,1974,723,0,34,attack
udp,1844,772,0,45,attack
udp,1465,442,0,69,attack
udp,145,148,0,5,normal
tcp,588,489,0,14,normal
udp,605,565,0,27,normal
tcp,3484,490,0,132,attack
udp,85,75,0,197,attack
udp,199,187,0,5,normal
tcp,6198,172,0,112,attack
udp,355,486,0,10,normal
tcp,168,270,0,3,normal
tcp,6508,116,0,87,attack
tcp,116,62,0,171,attack
udp,200,139,0,7,normal
tcp,1083,782,0,57,attack
udp,149,90,0,121,attack
tcp,42,41,0,8,normal
udp,188,170,0,109,attack
tcp,958,229,0,49,attack
udp,4887,483,0,112,attack
udp,67,105,0,193,attack
tcp,71,194,0,130,attack
udp,358,230,0,16,normal
udp,134,67,0,178,attack
tcp,7807,496,0,90,attack
udp,51,148,0,159,attack
udp,182,135,0,158,attack
tcp,47,386,0,3,normal
udp,1105,469,0,64,attack
tcp,57,315,0,6,normal
udp,603,603,0,10,normal
tcp,265,138,0,8,normal
udp,242,564,0,18,normal
udp,191,174,0,3,normal
tcp,1981,786,0,53,attack
udp,48,109,0,3,normal
udp,189,215,0,9,normal
tcp,51,48,0,4,normal
tcp,614,629,0,21,normal
udp,398,406,0,10,normal
udp,221,134,0,4,normal
tcp,103,146,0,200,attack
tcp,1912,543,0,80,attack
tcp,77,61,0,180,attack
udp,167,113,0,177,attack
udp,66,336,0,4,normal
tcp,1759,696,0,32,attack
tcp,1089,517,0,45,attack
tcp,6990,207,0,82,attack
udp,7415,123,0,117,attack
tcp,668,324,0,10,normal
tcp,95,114,0,162,attack
udp,1388,446,0,49,attack
udp,85,142,0,1,normal
udp,247,130,0,3,normal
tcp,3471,423,0,80,attack
udp,6365,344,0,143,attack
udp,143,204,0,5,normal
udp,162,326,0,7,normal
tcp,41,254,0,3,normal
udp,81,62,0,1,normal
tcp,2462,539,0,77,attack
tcp,2787,702,0,31,attack
tcp,232,495,0,10,normal
udp,181,71,0,143,attack
udp,489,357,0,27,normal
tcp,2984,362,0,65,attack
udp,2894,207,0,38,attack
tcp,5035,199,0,106,attack
tcp,164,235,0,9,normal
udp,266,142,0,6,normal
udp,184,105,0,6,normal
udp,204,600,0,20,normal
tcp,7019,125,0,117,attack
tcp,71,157,0,120,attack
tcp,2849,495,0,35,attack
tcp,2737,720,0,72,attack
udp,103,51,0,166,attack
tcp,3355,156,0,132,attack
tcp,104,372,0,1,normal
tcp,151,105,0,189,attack
udp,1935,582,0,59,attack
tcp,94,199,0,115,attack
tcp,7288,363,0,81,attack
udp,152,155,0,10,normal
tcp,280,309,0,1,normal
tcp,65,174,0,136,attack
udp,4486,114,0,80,attack
udp,5303,489,0,119,attack
tcp,134,393,0,4,normal
udp,4971,356,0,97,attack
tcp,5935,134,0,103,attack
udp,62,67,0,8,normal
tcp,223,257,0,6,normal
udp,172,125,0,1,normal
tcp,104,360,0,4,normal
tcp,199,60,0,6,normal
udp,1683,214,0,44,attack
udp,4292,474,0,91,attack
udp,4009,456,0,92,attack
udp,1057,777,0,55,attack
udp,518,297,0,24,normal
udp,1334,593,0,36,attack
tcp,4745,251,0,149,attack
udp,586,679,0,11,normal
tcp,52,131,0,152,attack
udp,260,106,0,6,normal
tcp,7535,141,0,86,attack
tcp,872,656,0,48,attack
udp,6445,130,0,104,attack
tcp,76,199,0,109,attack
tcp,385,559,0,12,normal
udp,46,311,0,7,normal
udp,107,177,0,167,attack
udp,178,311,0,10,normal
tcp,5727,119,0,120,attack
tcp,2616,719,0,57,attack
udp,2330,623,0,59,attack
tcp,5148,405,0,105,attack
tcp,451,348,0,24,normal
tcp,2621,365,0,38,attack
tcp,621,680,0,19,normal
tcp,493,356,0,10,normal
tcp,575,399,0,10,normal
tcp,4270,442,0,90,attack
tcp,108,221,0,9,normal
tcp,176,180,0,110,attack
tcp,285,309,0,6,normal
tcp,7550,427,0,80,attack
udp,150,330,0,6,normal
udp,262,155,0,5,normal
tcp,485,206,0,24,normal
udp,140,90,0,147,attack
tcp,7069,411,0,113,attack
tcp,89,88,0,140,attack
udp,84,187,0,108,attack
tcp,66,146,0,5,normal
tcp,689,324,0,10,normal
udp,6461,213,0,136,attack
udp,100,82,0,145,attack
tcp,340,465,0,24,normal
udp,191,87,0,101,attack
udp,534,641,0,19,normal
udp,355,476,0,19,normal
tcp,168,200,0,148,attack
tcp,198,185,0,131,attack
udp,1461,332,0,73,attack
udp,1294,581,0,46,attack
udp,441,237,0,17,normal
tcp,99,97,0,110,attack
tcp,1679,257,0,40,attack
udp,1951,665,0,72,attack
udp,412,320,0,17,normal
udp,2421,510,0,35,attack
udp,2386,598,0,64,attack
udp,200,177,0,177,attack
tcp,5771,217,0,150,attack
tcp,372,223,0,13,normal
udp,235,338,0,8,normal
tcp,108,111,0,6,normal
udp,118,333,0,7,normal
tcp,3730,450,0,130,attack
udp,5414,432,0,107,attack
udp,1874,248,0,35,attack
tcp,286,354,0,18,normal
tcp,3373,389,0,85,attack
tcp,60,52,0,152,attack
tcp,4233,433,0,146,attack
tcp,154,390,0,6,normal
tcp,331,471,0,16,normal
udp,561,547,0,30,normal
tcp,103,160,0,2,normal
udp,77,130,0,149,attack
tcp,138,176,0,112,attack
tcp,1515,428,0,31,attack
tcp,937,686,0,31,attack
tcp,3926,263,0,150,attack
udp,3479,246,0,145,attack
tcp,350,227,0,22,normal
udp,259,291,0,10,normal
tcp,182,119,0,179,attack
tcp,4783,272,0,97,attack
udp,2107,597,0,72,attack
udp,671,598,0,22,normal
udp,292,279,0,3,normal
udp,270,262,0,10,normal
tcp,3446,443,0,115,attack
udp,199,59,0,168,attack
udp,975,668,0,53,attack
udp,7702,161,0,101,attack
tcp,6452,181,0,119,attack
udp,168,327,0,10,normal
tcp,140,126,0,198,attack
tcp,159,278,0,4,normal
tcp,2801,515,0,71,attack
udp,647,432,0,14,normal
tcp,3468,106,0,123,attack
tcp,3551,478,0,135,attack
tcp,931,424,0,56,attack
udp,6142,221,0,143,attack
tcp,2923,757,0,31,attack
tcp,121,198,0,175,attack
udp,488,685,0,18,normal
udp,5386,396,0,112,attack
udp,454,650,0,30,normal
udp,111,181,0,117,attack
udp,64,83,0,176,attack
udp,127,287,0,3,normal
tcp,109,57,0,1,normal
tcp,2575,310,0,56,attack
udp,1786,432,0,50,attack
tcp,7177,465,0,81,attack
udp,163,149,0,200,attack
udp,44,342,0,2,normal
tcp,84,74,0,136,attack
udp,3176,380,0,93,attack
tcp,1104,582,0,42,attack
udp,267,231,0,16,normal
udp,281,384,0,3,normal
udp,114,60,0,162,attack
tcp,70,59,0,166,attack
tcp,269,674,0,11,normal
tcp,652,349,0,18,normal
tcp,93,245,0,4,normal
tcp,115,98,0,167,attack
tcp,67,84,0,121,attack
tcp,5680,396,0,120,attack
tcp,3003,381,0,107,attack
udp,87,109,0,8,normal
tcp,270,204,0,4,normal
udp,4115,319,0,117,attack
tcp,452,339,0,21,normal
tcp,2475,618,0,67,attack
tcp,198,57,0,5,normal
udp,1804,766,0,52,attack
udp,260,215,0,5,normal
udp,298,540,0,12,normal
udp,2685,234,0,77,attack
udp,154,98,0,120,attack
tcp,7569,195,0,140,attack
udp,107,75,0,143,attack
udp,178,329,0,6,normal
udp,97,168,0,199,attack
udp,215,243,0,4,normal
tcp,202,285,0,3,normal
udp,2829,767,0,66,attack
udp,126,199,0,193,attack
tcp,87,321,0,7,normal
udp,345,453,0,19,normal
udp,337,512,0,10,normal
udp,562,487,0,20,normal
udp,81,112,0,5,normal
udp,243,377,0,7,normal
udp,2358,779,0,58,attack
udp,254,180,0,1,normal
tcp,7121,118,0,132,attack
tcp,416,614,0,29,normal
tcp,1878,691,0,52,attack
udp,387,469,0,28,normal
tcp,2655,669,0,67,attack
tcp,349,344,0,14,normal
tcp,152,109,0,128,attack
tcp,426,678,0,26,normal
udp,5236,208,0,145,attack
tcp,111,135,0,128,attack
tcp,1562,781,0,58,attack
udp,677,439,0,20,normal
udp,84,99,0,1,normal
udp,982,686,0,33,attack
udp,135,133,0,185,attack
udp,4814,306,0,82,attack
udp,62,138,0,128,attack
udp,1711,729,0,53,attack
udp,53,140,0,174,attack
udp,221,113,0,6,normal
tcp,1618,773,0,77,attack
udp,40,250,0,7,normal
udp,1458,321,0,65,attack
tcp,3513,134,0,133,attack
udp,827,529,0,64,attack
udp,2200,663,0,64,attack
tcp,268,442,0,21,normal
udp,3053,211,0,84,attack
udp,631,305,0,17,normal
tcp,102,109,0,153,attack
tcp,184,322,0,4,normal
tcp,2313,305,0,41,attack
udp,441,207,0,29,normal
tcp,1751,577,0,67,attack
tcp,294,258,0,2,normal
tcp,124,141,0,145,attack
tcp,190,111,0,7,normal
tcp,2449,232,0,36,attack
udp,180,303,0,8,normal
tcp,345,698,0,13,normal
tcp,4946,337,0,136,attack
tcp,616,275,0,13,normal
tcp,217,278,0,7,normal
tcp,2449,552,0,62,attack
tcp,2000,341,0,54,attack
tcp,70,289,0,6,normal
tcp,3477,427,0,146,attack
tcp,136,155,0,3,normal
udp,522,450,0,19,normal
udp,76,45,0,5,normal
udp,73,125,0,170,attack
tcp,124,178,0,181,attack
udp,2685,239,0,57,attack
udp,486,219,0,25,normal
udp,5920,408,0,101,attack
tcp,169,93,0,177,attack
tcp,133,270,0,5,normal
tcp,2089,449,0,67,attack
tcp,446,438,0,26,normal
tcp,5812,334,0,139,attack
udp,343,482,0,13,normal
tcp,2546,795,0,76,attack
udp,3140,268,0,86,attack
udp,540,467,0,15,normal
udp,1960,314,0,71,attack
tcp,3046,222,0,115,attack
tcp,83,106,0,137,attack
udp,191,149,0,165,attack
tcp,4868,283,0,116,attack
udp,135,97,0,179,attack
tcp,75,192,0,9,normal
udp,100,175,0,198,attack
udp,279,302,0,1,normal
udp,1036,751,0,76,attack
tcp,60,52,0,160,attack
tcp,2644,391,0,74,attack
tcp,2673,773,0,46,attack
udp,1317,546,0,39,attack
udp,101,150,0,198,attack
udp,425,457,0,13,normal
tcp,2427,397,0,65,attack
udp,539,539,0,21,normal
tcp,2370,341,0,68,attack
udp,853,236,0,61,attack
tcp,7915,452,0,138,attack
tcp,6562,395,0,139,attack
udp,1889,672,0,64,attack
tcp,2004,469,0,67,attack
udp,201,247,0,3,normal
tcp,636,433,0,19,normal
tcp,86,335,0,10,normal
udp,117,130,0,157,attack
tcp,116,129,0,116,attack
udp,126,84,0,107,attack
tcp,2210,275,0,32,attack
tcp,613,616,0,29,normal
tcp,255,342,0,4,normal
udp,130,198,0,9,normal
udp,177,179,0,158,attack
udp,59,361,0,9,normal
tcp,180,197,0,1,normal
udp,590,692,0,22,normal
udp,499,506,0,20,normal
tcp,181,133,0,1,normal
tcp,2882,411,0,76,attack
udp,113,151,0,115,attack
udp,139,94,0,182,attack
udp,120,159,0,175,attack
tcp,495,671,0,21,normal
tcp,2298,542,0,41,attack
tcp,100,319,0,1,normal
tcp,4232,276,0,97,attack
tcp,127,176,0,170,attack
udp,136,220,0,6,normal
tcp,380,558,0,17,normal
tcp,975,690,0,65,attack
udp,134,195,0,129,attack
tcp,323,573,0,27,normal
udp,594,569,0,13,normal
udp,2976,601,0,71,attack
udp,269,145,0,4,normal
tcp,503,496,0,11,normal
tcp,115,73,0,189,attack
tcp,3259,409,0,109,attack
tcp,5025,146,0,124,attack
udp,165,370,0,3,normal
tcp,1060,504,0,69,attack
tcp,100,182,0,177,attack
udp,88,193,0,175,attack
tcp,3504,142,0,96,attack
tcp,329,494,0,20,normal
udp,389,552,0,13,normal
udp,53,84,0,2,normal
udp,133,317,0,1,normal
udp,6459,166,0,120,attack
udp,4929,293,0,150,attack
udp,150,88,0,133,attack
tcp,1404,525,0,74,attack
udp,165,50,0,119,attack
udp,414,318,0,30,normal
tcp,4357,454,0,148,attack
tcp,1267,289,0,42,attack
udp,162,216,0,2,normal
tcp,3883,305,0,148,attack
tcp,104,340,0,1,normal
udp,697,585,0,12,normal
tcp,282,465,0,15,normal
tcp,205,352,0,8,normal
tcp,1477,431,0,30,attack
tcp,61,189,0,4,normal
tcp,58,132,0,194,attack
tcp,160,341,0,3,normal
tcp,6628,264,0,83,attack
udp,101,374,0,7,normal
tcp,2661,313,0,52,attack
udp,144,85,0,189,attack
tcp,85,289,0,6,normal
udp,413,299,0,30,normal
tcp,89,192,0,119,attack
udp,2300,625,0,33,attack
tcp,4499,338,0,128,attack
udp,3665,482,0,137,attack
tcp,7215,425,0,88,attack
udp,72,121,0,123,attack
udp,398,266,0,23,normal
udp,187,365,0,3,normal
udp,1334,304,0,34,attack
udp,6857,194,0,118,attack
udp,166,348,0,7,normal
udp,152,153,0,176,attack
tcp,143,118,0,101,attack
tcp,133,115,0,166,attack
udp,248,371,0,18,normal
udp,124,215,0,8,normal
udp,1247,334,0,69,attack
udp,57,181,0,162,attack
udp,42,364,0,3,normal
tcp,258,365,0,1,normal
udp,154,178,0,197,attack
udp,2410,317,0,60,attack
tcp,209,302,0,5,normal
tcp,520,469,0,11,normal
udp,112,52,0,146,attack
udp,3360,352,0,119,attack
tcp,693,479,0,12,normal
tcp,3800,172,0,148,attack
tcp,83,67,0,6,normal
udp,43,392,0,8,normal
tcp,241,133,0,1,normal
tcp,1412,245,0,74,attack
tcp,98,128,0,200,attack
tcp,2957,404,0,71,attack
tcp,219,46,0,5,normal
udp,137,117,0,120,attack
udp,116,289,0,6,normal
udp,220,471,0,26,normal
tcp,554,336,0,21,normal
tcp,4125,196,0,129,attack
udp,7524,158,0,147,attack
udp,2763,360,0,80,attack
tcp,136,291,0,1,normal
udp,159,381,0,3,normal
udp,6926,246,0,88,attack
tcp,7814,351,0,143,attack
tcp,182,116,0,165,attack
udp,95,72,0,120,attack
tcp,2847,282,0,75,attack
tcp,2218,252,0,32,attack
udp,116,147,0,175,attack
udp,1800,433,0,66,attack
udp,2584,286,0,43,attack
tcp,505,580,0,25,normal
udp,80,121,0,184,attack
udp,2182,358,0,40,attack
udp,96,99,0,100,attack
udp,70,126,0,101,attack
tcp,165,396,0,2,normal
tcp,253,550,0,29,normal
tcp,187,182,0,7,normal
tcp,84,277,0,1,normal
udp,592,269,0,30,normal
udp,176,174,0,102,attack
tcp,281,195,0,3,normal
udp,606,486,0,15,normal
tcp,1132,724,0,48,attack
udp,441,309,0,27,normal
udp,1833,415,0,50,attack
udp,117,165,0,163,attack
udp,6760,213,0,114,attack
tcp,301,602,0,14,normal
tcp,1674,206,0,37,attack
tcp,2474,486,0,56,attack
tcp,115,227,0,6,normal
udp,2848,530,0,66,attack
udp,111,122,0,10,normal
tcp,55,91,0,4,normal
udp,2458,264,0,59,attack
udp,2523,289,0,40,attack
udp,5647,341,0,104,attack
tcp,149,197,0,103,attack
tcp,178,86,0,155,attack
tcp,3596,217,0,116,attack
tcp,6899,375,0,102,attack
tcp,107,94,0,2,normal
udp,2470,687,0,42,attack
udp,536,352,0,25,normal
udp,4590,245,0,150,attack
tcp,1580,636,0,52,attack
udp,4395,464,0,130,attack
tcp,503,228,0,29,normal
udp,111,134,0,155,attack
udp,63,98,0,159,attack
tcp,4188,383,0,113,attack
udp,159,158,0,178,attack
tcp,7395,101,0,119,attack
udp,128,67,0,161,attack
tcp,188,69,0,175,attack
udp,5282,498,0,91,attack
udp,84,324,0,4,normal
tcp,1509,490,0,45,attack
udp,2547,692,0,62,attack
tcp,7102,336,0,147,attack
udp,2320,729,0,78,attack
udp,303,377,0,28,normal
udp,6380,199,0,150,attack
udp,121,194,0,3,normal
udp,5048,242,0,96,attack
tcp,834,730,0,54,attack
udp,251,42,0,2,normal
tcp,1575,399,0,65,attack
tcp,127,366,0,10,normal
udp,169,152,0,195,attack
udp,183,269,0,4,normal
udp,129,101,0,113,attack
udp,2178,246,0,73,attack
tcp,3613,414,0,135,attack
tcp,87,176,0,135,attack
udp,55,116,0,7,normal
tcp,570,397,0,27,normal
tcp,286,400,0,3,normal
tcp,7560,485,0,143,attack
tcp,60,91,0,143,attack
tcp,1458,730,0,31,attack
udp,227,492,0,26,normal
udp,345,290,0,22,normal
udp,7172,302,0,89,attack
tcp,224,227,0,4,normal
tcp,6934,341,0,147,attack
tcp,64,399,0,10,normal
tcp,637,213,0,20,normal
tcp,260,668,0,21,normal
tcp,539,650,0,20,normal
udp,232,226,0,11,normal
tcp,232,203,0,8,normal
tcp,164,122,0,118,attack
tcp,105,168,0,4,normal
tcp,284,248,0,3,normal
udp,117,71,0,196,attack
udp,402,261,0,16,normal
udp,559,528,0,12,normal
udp,6293,180,0,100,attack
udp,6419,398,0,102,attack
tcp,518,451,0,20,normal
tcp,97,153,0,1,normal
tcp,817,623,0,69,attack
udp,184,313,0,7,normal
udp,4932,211,0,80,attack
tcp,144,101,0,121,attack
udp,163,129,0,123,attack
tcp,484,233,0,12,normal
udp,6711,355,0,98,attack
tcp,70,224,0,7,normal
tcp,58,247,0,8,normal
udp,82,120,0,175,attack
udp,4055,133,0,116,attack
udp,7372,333,0,124,attack
tcp,976,793,0,54,attack
udp,151,254,0,3,normal
tcp,2392,362,0,52,attack
tcp,5099,332,0,90,attack
udp,6086,474,0,137,attack
tcp,894,717,0,32,attack
tcp,270,178,0,7,normal
tcp,96,118,0,116,attack
udp,6866,302,0,81,attack
tcp,5368,209,0,129,attack
udp,514,611,0,26,normal
tcp,2938,711,0,66,attack
udp,198,140,0,143,attack
tcp,422,530,0,12,normal
tcp,197,265,0,4,normal
udp,5533,237,0,88,attack
udp,2656,233,0,46,attack
udp,5913,353,0,143,attack
udp,392,316,0,19,normal
tcp,2084,468,0,39,attack
udp,2306,709,0,52,attack
udp,2019,440,0,78,attack
tcp,290,214,0,16,normal
udp,1897,531,0,78,attack
udp,5231,420,0,88,attack
udp,294,494,0,29,normal
tcp,146,73,0,197,attack
udp,128,139,0,173,attack
tcp,1511,410,0,65,attack
tcp,341,479,0,14,normal
udp,2793,700,0,72,attack
tcp,176,177,0,111,attack
tcp,187,271,0,1,normal
tcp,238,202,0,9,normal
udp,7596,234,0,111,attack
tcp,635,537,0,23,normal
tcp,1751,622,0,44,attack
tcp,290,175,0,2,normal
udp,1971,371,0,59,attack
tcp,693,268,0,10,normal
udp,67,92,0,179,attack
udp,185,64,0,136,attack
udp,166,50,0,138,attack
tcp,369,456,0,10,normal
tcp,165,66,0,2,normal
tcp,895,513,0,55,attack
udp,610,444,0,29,normal
tcp,2775,301,0,31,attack
tcp,461,237,0,12,normal
tcp,123,57,0,121,attack
tcp,161,80,0,4,normal
udp,3200,437,0,121,attack
tcp,580,681,0,22,normal
tcp,198,114,0,9,normal
udp,225,138,0,1,normal
tcp,2074,763,0,64,attack
tcp,649,240,0,16,normal
udp,1149,558,0,79,attack
tcp,6386,318,0,150,attack
tcp,232,140,0,7,normal
tcp,225,231,0,28,normal
udp,4764,236,0,131,attack
tcp,127,100,0,113,attack
udp,120,115,0,160,attack
tcp,298,207,0,9,normal
tcp,2472,314,0,78,attack
tcp,57,119,0,129,attack
tcp,360,637,0,13,normal
udp,122,80,0,147,attack
udp,161,181,0,188,attack
udp,248,684,0,12,normal
udp,2418,342,0,53,attack
udp,1581,711,0,78,attack
tcp,2919,437,0,31,attack
udp,101,53,0,156,attack
udp,1278,737,0,48,attack
udp,1790,645,0,53,attack
udp,458,486,0,28,normal
udp,2324,771,0,64,attack
udp,152,64,0,4,normal
tcp,116,73,0,127,attack
udp,238,673,0,24,normal
udp,2946,301,0,46,attack
udp,84,108,0,103,attack
udp,83,93,0,158,attack
tcp,265,348,0,8,normal
tcp,130,189,0,174,attack
tcp,1040,749,0,33,attack
tcp,618,511,0,19,normal
tcp,41,123,0,1,normal
tcp,6812,460,0,88,attack
tcp,687,485,0,16,normal
tcp,580,528,0,22,normal
udp,159,163,0,5,normal
udp,247,157,0,3,normal
tcp,186,44,0,9,normal
tcp,50,55,0,102,attack
udp,183,89,0,104,attack
tcp,619,700,0,26,normal
udp,243,498,0,17,normal
tcp,4932,361,0,122,attack
udp,96,197,0,140,attack
udp,628,601,0,25,normal
udp,4663,460,0,145,attack
tcp,5432,336,0,138,attack
udp,2908,680,0,65,attack
udp,117,60,0,171,attack
udp,146,75,0,123,attack
udp,154,383,0,3,normal
tcp,2985,403,0,47,attack
udp,64,162,0,180,attack
tcp,1406,606,0,78,attack
tcp,155,110,0,101,attack
tcp,5807,129,0,117,attack
udp,102,90,0,175,attack
tcp,454,306,0,23,normal
udp,385,224,0,20,normal
udp,188,106,0,4,normal
tcp,5902,480,0,114,attack
udp,6042,428,0,103,attack
udp,6360,253,0,129,attack
tcp,3917,476,0,114,attack
udp,1324,623,0,48,attack
tcp,191,108,0,108,attack
udp,2582,289,0,79,attack
udp,1422,800,0,62,attack
udp,5605,206,0,108,attack
udp,190,218,0,8,normal
udp,407,603,0,26,normal
tcp,113,290,0,3,normal
udp,289,168,0,1,normal
tcp,611,517,0,12,normal
tcp,143,50,0,108,attack
tcp,70,132,0,199,attack
tcp,3204,100,0,130,attack
udp,7918,301,0,140,attack
udp,80,298,0,3,normal
tcp,7154,303,0,82,attack
tcp,148,391,0,9,normal
udp,2988,364,0,42,attack
udp,340,505,0,18,normal
tcp,86,129,0,1,normal
tcp,222,113,0,7,normal
udp,1016,725,0,78,attack
tcp,1981,270,0,78,attack
udp,152,237,0,5,normal
udp,430,247,0,29,normal
udp,186,94,0,9,normal
tcp,113,380,0,1,normal
tcp,625,596,0,21,normal
tcp,2789,463,0,31,attack
udp,6927,247,0,142,attack
udp,6895,220,0,132,attack
tcp,618,427,0,16,normal
udp,6030,335,0,100,attack
tcp,4896,315,0,134,attack
tcp,86,70,0,138,attack
udp,1312,417,0,31,attack
tcp,225,107,0,4,normal
tcp,3949,338,0,126,attack
tcp,412,513,0,27,normal
tcp,223,376,0,7,normal
tcp,291,313,0,17,normal
udp,128,134,0,119,attack
tcp,3634,164,0,121,attack
udp,97,256,0,2,normal
udp,131,169,0,8,normal
tcp,1435,256,0,51,attack
tcp,6320,403,0,117,attack
tcp,299,444,0,23,normal
udp,161,300,0,2,normal
udp,210,380,0,1,normal
udp,289,241,0,2,normal
udp,299,96,0,6,normal
tcp,252,88,0,6,normal
tcp,6634,178,0,140,attack
udp,2765,800,0,75,attack
tcp,116,323,0,5,normal
udp,5491,146,0,81,attack
udp,1761,392,0,70,attack
tcp,91,371,0,2,normal
tcp,518,303,0,19,normal
tcp,407,463,0,21,normal
tcp,7435,159,0,119,attack
tcp,2460,776,0,79,attack
tcp,1591,363,0,31,attack
tcp,5976,119,0,97,attack
udp,103,315,0,9,normal
udp,198,312,0,9,normal
udp,92,102,0,110,attack
udp,309,443,0,13,normal
tcp,164,159,0,1,normal
udp,2079,549,0,70,attack
tcp,2140,581,0,73,attack
udp,243,400,0,24,normal
tcp,129,81,0,9,normal
tcp,7642,202,0,108,attack
tcp,2280,289,0,31,attack
udp,1764,422,0,43,attack
tcp,195,122,0,128,attack
tcp,180,69,0,137,attack
udp,1488,448,0,74,attack
udp,1052,358,0,63,attack
tcp,314,627,0,14,normal
udp,858,610,0,59,attack
